food_category,n_samples,n_pos,n_neg,accuracy,precision,recall,f1,roc_auc,pr_auc,tp,fp,tn,fn
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__bruciato__gpt_image_1_5__001386.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001265.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001267.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001279.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__marcio__gpt_image_1_5__001284.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__marcio__gpt_image_1_mini__001298.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__marcio__gpt_image_1_mini__001303.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__dessert__ammuffito__gpt_image_1_mini__001313.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__dessert__bruciato__gpt_image_1_5__001325.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001222.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001223.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001225.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001226.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001229.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001239.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001248.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001260.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001185.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001189.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001190.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001196.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001199.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001212.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001215.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001219.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__insetti__gpt_image_1_5__001589.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__insetti__gpt_image_1_mini__001604.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001612.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001628.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001632.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001635.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001638.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001642.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__bruciato__gpt_image_1_5__001528.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__bruciato__gpt_image_1_5__001531.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__bruciato__gpt_image_1_mini__001537.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__bruciato__gpt_image_1_mini__001538.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__crudo__gpt_image_1_5__001548.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__crudo__gpt_image_1_5__001556.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__crudo__gpt_image_1_mini__001568.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__crudo__gpt_image_1_mini__001569.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__crudo__gpt_image_1_mini__001468.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__crudo__gpt_image_1_mini__001475.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__crudo__gpt_image_1_mini__001476.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001483.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001484.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001488.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__ammuffito__gpt_image_1_mini__001508.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__ammuffito__gpt_image_1_mini__001522.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__bruciato__gpt_image_1_5__001390.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__bruciato__gpt_image_1_mini__001411.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__bruciato__gpt_image_1_mini__001421.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__bruciato__gpt_image_1_mini__001425.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__crudo__gpt_image_1_5__001438.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__crudo__gpt_image_1_5__001450.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__crudo__gpt_image_1_5__001452.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__fritti__crudo__gpt_image_1_mini__001467.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001771.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001781.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001783.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001789.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001831.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001833.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001841.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001842.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__marcio__gpt_image_1_mini__001732.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__bruciato__gpt_image_1_5__001747.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__bruciato__gpt_image_1_5__001748.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__bruciato__gpt_image_1_5__001750.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__bruciato__gpt_image_1_mini__001754.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__bruciato__gpt_image_1_mini__001756.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__bruciato__gpt_image_1_mini__001757.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__bruciato__gpt_image_1_mini__001761.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_mini__001698.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_5__001705.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_mini__001712.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_mini__001713.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_mini__001719.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__marcio__gpt_image_1_5__001720.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__marcio__gpt_image_1_5__001726.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds2__exp_3_augmented_v6.2_noK__modificate__insalata__marcio__gpt_image_1_5__001727.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001645.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001648.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_5__001649.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_mini__001661.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_mini__001672.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_mini__001689.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_mini__001694.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__frutta_verdura__marcio__gpt_image_1_mini__001697.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002016.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002026.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002033.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002035.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002047.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002048.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002049.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002052.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001977.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001982.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001983.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001991.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__001993.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002003.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002005.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002013.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001918.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001926.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001927.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001956.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001960.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001964.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001975.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001976.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001854.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001869.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001877.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001881.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001886.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001896.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001906.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001917.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002194.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002198.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002199.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002207.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002218.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002219.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002222.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_5__002227.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002136.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002138.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002144.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002147.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002152.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002156.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002157.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_mini__002186.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__crudo__gpt_image_1_5__002096.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__crudo__gpt_image_1_5__002102.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__crudo__gpt_image_1_mini__002107.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__crudo__gpt_image_1_mini__002110.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__ammuffito__gpt_image_1_mini__002122.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__ammuffito__gpt_image_1_mini__002123.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__ammuffito__gpt_image_1_mini__002125.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__bruciato__gpt_image_1_5__002129.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002059.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_mini__002061.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__bruciato__gpt_image_1_5__002073.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__bruciato__gpt_image_1_5__002079.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__bruciato__gpt_image_1_mini__002080.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__bruciato__gpt_image_1_mini__002084.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__bruciato__gpt_image_1_mini__002088.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__patatine__bruciato__gpt_image_1_mini__002094.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002393.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002398.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002401.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002409.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002413.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002415.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002426.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002430.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002351.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002365.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002366.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002375.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002380.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
