food_category,n_samples,n_pos,n_neg,accuracy,precision,recall,f1,roc_auc,pr_auc,tp,fp,tn,fn
ds2__modificate__burger_panino__marcio__gpt_image_1_mini__000836.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__marcio__gpt_image_1_mini__000840.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_5__000849.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__crudo__gpt_image_1_mini__000756.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__crudo__gpt_image_1_mini__000762.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__marcio__gpt_image_1_5__000784.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__marcio__gpt_image_1_5__000787.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__marcio__gpt_image_1_5__000788.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__marcio__gpt_image_1_5__000793.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__marcio__gpt_image_1_5__000798.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__burger_panino__marcio__gpt_image_1_5__000799.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001213.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001214.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001219.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001225.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001237.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001240.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001243.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001245.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001138.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001164.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001167.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001171.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001178.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001193.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001200.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001207.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001099.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001105.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001108.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001109.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001113.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001125.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001132.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001133.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_mini__000968.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_mini__000991.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_mini__000994.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_mini__001020.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_mini__001053.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_mini__001059.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__bruciato__gpt_image_1_mini__001081.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_5__001095.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__marcio__gpt_image_1_5__001360.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__marcio__gpt_image_1_5__001367.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__marcio__gpt_image_1_mini__001381.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__marcio__gpt_image_1_mini__001382.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_5__001391.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_5__001394.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_5__001401.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001410.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__ammuffito__gpt_image_1_mini__001319.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__bruciato__gpt_image_1_5__001320.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__bruciato__gpt_image_1_5__001324.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__bruciato__gpt_image_1_5__001328.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__bruciato__gpt_image_1_5__001335.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__bruciato__gpt_image_1_mini__001344.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__marcio__gpt_image_1_5__001355.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__marcio__gpt_image_1_5__001359.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__marcio__gpt_image_1_5__001287.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__marcio__gpt_image_1_5__001292.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__marcio__gpt_image_1_5__001293.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__marcio__gpt_image_1_mini__001302.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__ammuffito__gpt_image_1_5__001304.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__ammuffito__gpt_image_1_mini__001313.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__ammuffito__gpt_image_1_mini__001315.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__dessert__ammuffito__gpt_image_1_mini__001316.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001247.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001257.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001266.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001268.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001269.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__crudo__gpt_image_1_mini__001274.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__marcio__gpt_image_1_5__001281.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__carne__marcio__gpt_image_1_5__001282.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001493.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001501.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001503.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__bruciato__gpt_image_1_5__001528.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__bruciato__gpt_image_1_5__001530.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__bruciato__gpt_image_1_mini__001536.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__bruciato__gpt_image_1_mini__001539.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__crudo__gpt_image_1_5__001545.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_mini__001473.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_mini__001474.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_mini__001475.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_mini__001478.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_mini__001479.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001480.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001486.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__ammuffito__gpt_image_1_5__001488.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_5__001433.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_5__001435.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_5__001436.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_5__001437.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_5__001444.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_5__001445.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_5__001450.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__crudo__gpt_image_1_mini__001467.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001412.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001413.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001415.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001419.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001422.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001423.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001426.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__fritti__bruciato__gpt_image_1_mini__001429.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001769.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001776.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001778.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001780.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001787.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001789.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001790.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001791.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_mini__001696.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_mini__001698.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_mini__001699.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_mini__001702.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__insalata__insetti__gpt_image_1_5__001711.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__bruciato__gpt_image_1_5__001742.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__bruciato__gpt_image_1_5__001751.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__bruciato__gpt_image_1_mini__001752.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_5__001624.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_5__001636.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_5__001637.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_5__001641.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_5__001653.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_mini__001661.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_mini__001667.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__marcio__gpt_image_1_mini__001685.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__crudo__gpt_image_1_5__001557.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds2__modificate__frutta_verdura__crudo__gpt_image_1_mini__001562.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__insetti__gpt_image_1_5__001576.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__insetti__gpt_image_1_5__001581.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__insetti__gpt_image_1_5__001586.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__insetti__gpt_image_1_mini__001592.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__insetti__gpt_image_1_mini__001593.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__frutta_verdura__insetti__gpt_image_1_mini__001600.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__001999.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002000.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002004.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002018.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002025.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002032.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002037.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002038.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001927.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001944.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001951.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001965.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001970.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001971.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001979.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001991.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001850.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001853.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001859.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001885.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001887.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001903.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001905.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_5__001926.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001794.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001805.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001809.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001814.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001815.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001816.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_5__001834.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__crudo__gpt_image_1_mini__001844.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002185.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002191.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002194.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002203.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002206.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002207.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002215.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__crudo__gpt_image_1_5__002224.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002135.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002137.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002144.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002158.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002159.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002166.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002173.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_mini__002176.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__bruciato__gpt_image_1_mini__002089.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__crudo__gpt_image_1_5__002096.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__crudo__gpt_image_1_5__002102.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__crudo__gpt_image_1_5__002103.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__ammuffito__gpt_image_1_5__002113.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__ammuffito__gpt_image_1_5__002117.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__ammuffito__gpt_image_1_mini__002123.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pizza__bruciato__gpt_image_1_5__002133.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002039.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__pasta__marcio__gpt_image_1_mini__002047.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__bruciato__gpt_image_1_5__002068.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__bruciato__gpt_image_1_5__002076.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__bruciato__gpt_image_1_5__002077.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__bruciato__gpt_image_1_mini__002081.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__bruciato__gpt_image_1_mini__002085.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__patatine__bruciato__gpt_image_1_mini__002087.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__insetti__gpt_image_1_5__002589.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__insetti__gpt_image_1_mini__002594.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__insetti__gpt_image_1_mini__002595.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__marcio__gpt_image_1_mini__002625.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__marcio__gpt_image_1_mini__002633.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__marcio__gpt_image_1_mini__002635.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__modificate__sushi__marcio__gpt_image_1_mini__002647.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
